,Row,ASIN,TITLE,GROUP,SALES_RANK,TIMES_REVIEWED,TIMES_DOWNLOADED,AVERAGE_RATING,MAIN_CATEGORY,SUB_CATEGORIES
2540,756,B0000037AP,B'ismillah: Fes Festival Of World Sacred Music,Music,57360,2,2,4.5,International[33],"['Compilations[466056]', 'General[466626]']"
2541,757,B00000G2EB,In a Quiet Room II,Music,158526,4,4,4.5,Country[16],['General[63695]']
2542,757,B00000G2EB,In a Quiet Room II,Music,158526,4,4,4.5,Pop[37],['Soft Rock[67177]']
2543,757,B00000G2EB,In a Quiet Room II,Music,158526,4,4,4.5,Pop[37],"['Adult Contemporary[67167]', 'General[468116]']"
2544,758,B000000NMZ,Spiral,Music,76995,6,6,4.5,New Age[36],['General[63957]']
2545,759,B000000PF5,Walk on the Water,Music,29350,1,1,5.0,Jazz[34],['Cool Jazz[63925]']
2546,759,B000000PF5,Walk on the Water,Music,29350,1,1,5.0,Jazz[34],['General[63926]']
2547,760,B0000037A9,Rhythms of Peace,Music,34691,2,2,5.0,International[33],"['Far East & Asia[63831]', 'Tibet[63846]']"
2548,760,B0000037A9,Rhythms of Peace,Music,34691,2,2,5.0,International[33],['General[63848]']
2549,760,B0000037A9,Rhythms of Peace,Music,34691,2,2,5.0,New Age[36],['Healing[598594]']
2550,761,B0000037A5,Stor Amhran (A Wealth of Songs),Music,126780,1,1,5.0,Folk[32],"['Traditional British & Celtic Folk[225373]', 'Irish Folk[63717]']"
2551,761,B0000037A5,Stor Amhran (A Wealth of Songs),Music,126780,1,1,5.0,International[33],['General[63848]']
2552,761,B0000037A5,Stor Amhran (A Wealth of Songs),Music,126780,1,1,5.0,International[33],"['Celtic[63760]', 'General[13463761]']"
2553,762,B0000037A7,Soundings,Music,192852,0,0,0.0,Folk[32],"['Traditional British & Celtic Folk[225373]', 'Irish Folk[63717]']"
2554,762,B0000037A7,Soundings,Music,192852,0,0,0.0,International[33],['General[63848]']
2555,762,B0000037A7,Soundings,Music,192852,0,0,0.0,International[33],"['Celtic[63760]', 'General[13463761]']"
2556,763,B000005IZQ,Fearful Symmetries/The Wound-Dresser,Music,87745,6,6,4.0,Classical[85],"['Featured Composers, A-Z[5338]', '( A )[5340]', 'Adams, John[5486]', 'All Works by Adams[5495]']"
2557,763,B000005IZQ,Fearful Symmetries/The Wound-Dresser,Music,87745,6,6,4.0,Classical[85],"['Historical Periods[36712]', 'Modern, 20th, & 21st Century[37260]', 'General Modern[37727]']"
2558,763,B000005IZQ,Fearful Symmetries/The Wound-Dresser,Music,87745,6,6,4.0,Classical[85],['General[300358]']
2559,764,B000005IZR,Chamber Symphony: Grand Pianola,Music,16065,3,3,4.5,Classical[85],"['Featured Composers, A-Z[5338]', '( A )[5340]', 'Adams, John[5486]', 'All Works by Adams[5495]']"
2560,764,B000005IZR,Chamber Symphony: Grand Pianola,Music,16065,3,3,4.5,Classical[85],['General[300358]']
2561,765,B000005IZS,"Steve Reich: The Four Sections / Music for Mallet Instruments, Voices & Organ",Music,132162,3,3,4.5,Classical[85],"['Featured Composers, A-Z[5338]', '( R )[29612]', 'Reich, Steve[30032]']"
2562,765,B000005IZS,"Steve Reich: The Four Sections / Music for Mallet Instruments, Voices & Organ",Music,132162,3,3,4.5,Classical[85],"['Historical Periods[36712]', 'Modern, 20th, & 21st Century[37260]', 'General Modern[37727]']"
2563,765,B000005IZS,"Steve Reich: The Four Sections / Music for Mallet Instruments, Voices & Organ",Music,132162,3,3,4.5,Classical[85],"['Instruments[38374]', 'Electronic[38389]']"
2564,765,B000005IZS,"Steve Reich: The Four Sections / Music for Mallet Instruments, Voices & Organ",Music,132162,3,3,4.5,New Age[36],['General[63957]']
2565,765,B000005IZS,"Steve Reich: The Four Sections / Music for Mallet Instruments, Voices & Organ",Music,132162,3,3,4.5,Classical[85],['General[300358]']
2566,766,B00004TSHJ,This,Music,158284,13,13,4.5,Alternative Rock[30],['General[5191]']
2567,766,B00004TSHJ,This,Music,158284,13,13,4.5,Alternative Rock[30],['Singer-Songwriters[302125]']
2568,766,B00004TSHJ,This,Music,158284,13,13,4.5,Pop[37],['Adult Alternative[602104]']
2569,767,B000002BM3,Around the World & Back Again,Music,102037,9,9,5.0,Children's Music[173425],['General[173426]']
2570,767,B000002BM3,Around the World & Back Again,Music,102037,9,9,5.0,Children's Music[173425],['Educational[468296]']
2571,768,B000005IZP,Salome Dances for Peace,Music,36422,2,2,5.0,Classical[85],"['Chamber Music[5318]', 'Quartets[5327]']"
2572,768,B000005IZP,Salome Dances for Peace,Music,36422,2,2,5.0,Classical[85],"['Featured Composers, A-Z[5338]', '( R )[29612]', 'Riley, Terry[30311]']"
2573,768,B000005IZP,Salome Dances for Peace,Music,36422,2,2,5.0,Classical[85],"['Historical Periods[36712]', 'Classical (c.1770-1830)[36972]', 'General[37067]']"
2574,768,B000005IZP,Salome Dances for Peace,Music,36422,2,2,5.0,Classical[85],"['Historical Periods[36712]', 'Modern, 20th, & 21st Century[37260]', 'General Modern[37727]']"
2575,768,B000005IZP,Salome Dances for Peace,Music,36422,2,2,5.0,Classical[85],"['Featured Performers, A-Z[38472]', '( K )[50069]', 'Kronos Quartet[51074]']"
2576,768,B000005IZP,Salome Dances for Peace,Music,36422,2,2,5.0,Classical[85],['General[300358]']
2577,769,B00004TSHE,Essential Rarities,Music,82080,23,23,4.5,Alternative Rock[30],"['Hardcore & Punk[5196]', 'Proto Punk[5201]']"
2578,769,B00004TSHE,Essential Rarities,Music,82080,23,23,4.5,Classic Rock[67204],['Psychedelic Rock[67220]']
2579,769,B00004TSHE,Essential Rarities,Music,82080,23,23,4.5,Classic Rock[67204],['Album-Oriented Rock (AOR)[408254]']
2580,769,B00004TSHE,Essential Rarities,Music,82080,23,23,4.5,Classic Rock[67204],['Supergroups[408256]']
2581,769,B00004TSHE,Essential Rarities,Music,82080,23,23,4.5,Classic Rock[67204],['General[549048]']
2582,770,B000002BM5,Unplugged,Music,4904,106,105,4.5,Alternative Rock[30],['General[5191]']
2583,770,B000002BM5,Unplugged,Music,4904,106,105,4.5,Hard Rock & Metal[67207],['Alternative Metal[67208]']
2584,770,B000002BM5,Unplugged,Music,4904,106,105,4.5,Hard Rock & Metal[67207],['General[67212]']
2585,770,B000002BM5,Unplugged,Music,4904,106,105,4.5,Alternative Rock[30],"['Alternative Styles[468302]', 'Rock[602100]', 'General[301542]']"
2586,770,B000002BM5,Unplugged,Music,4904,106,105,4.5,Alternative Rock[30],"['Alternative Styles[468302]', 'Rock[602100]', 'Grunge[407486]']"
2587,770,B000002BM5,Unplugged,Music,4904,106,105,4.5,Rock[40],"['Live Albums[497028]', 'Alternative Rock[497034]']"
2588,770,B000002BM5,Unplugged,Music,4904,106,105,4.5,Alternative Rock[30],"['Live Albums[497058]', 'Alternative[497062]']"
2589,770,B000002BM5,Unplugged,Music,4904,106,105,4.5,Alternative Rock[30],"['Live Albums[497058]', 'General[497326]']"
2590,771,B000005IZA,Village & Folk Music of Bulgaria,Music,109883,2,2,5.0,International[33],"['Europe[63777]', 'Eastern Europe[63800]', 'Bulgaria[63805]']"
2591,771,B000005IZA,Village & Folk Music of Bulgaria,Music,109883,2,2,5.0,International[33],['General[63848]']
2592,772,B000005IZF,"Le MystÌ¬re des Voix Bulgares, Vol. 2",Music,61784,3,3,4.5,International[33],"['Europe[63777]', 'Eastern Europe[63800]', 'Bulgaria[63805]']"
2593,772,B000005IZF,"Le MystÌ¬re des Voix Bulgares, Vol. 2",Music,61784,3,3,4.5,International[33],['General[63848]']
2594,773,B000005IZH,Guitarra Portuguesa,Music,20714,8,8,5.0,International[33],"['Europe[63777]', 'Continental Europe[63784]', 'Portugal[63796]']"
2595,773,B000005IZH,Guitarra Portuguesa,Music,20714,8,8,5.0,Jazz[34],['General[63926]']
2596,774,B000005IZI,Music Of Bali/Gamelan & Kecak,Music,140396,5,5,5.0,International[33],['General[63848]']
2597,774,B000005IZI,Music Of Bali/Gamelan & Kecak,Music,140396,5,5,5.0,International[33],"['Far East & Asia[63831]', 'Indonesia[283862]', 'Bali[63878]']"
2598,774,B000005IZI,Music Of Bali/Gamelan & Kecak,Music,140396,5,5,5.0,International[33],"['Far East & Asia[63831]', 'General[292641]']"
2599,774,B000005IZI,Music Of Bali/Gamelan & Kecak,Music,140396,5,5,5.0,International[33],"['Compilations[466056]', 'Far East[466598]', 'General[466604]']"
2600,775,B000005IZK,The Thin Blue Line: An Errol Morris Film,Music,163509,5,5,4.0,Classical[85],"['Forms & Genres[36632]', 'Theatrical, Incidental & Program Music[36684]', 'Film Scores[36689]']"
2601,775,B000005IZK,The Thin Blue Line: An Errol Morris Film,Music,163509,5,5,4.0,Classical[85],"['Historical Periods[36712]', 'Modern, 20th, & 21st Century[37260]', 'Composers[37275]', 'Glass, Philip[37427]']"
2602,775,B000005IZK,The Thin Blue Line: An Errol Morris Film,Music,163509,5,5,4.0,Classical[85],"['Historical Periods[36712]', 'Modern, 20th, & 21st Century[37260]', 'General Modern[37727]']"
2603,775,B000005IZK,The Thin Blue Line: An Errol Morris Film,Music,163509,5,5,4.0,Soundtracks[42],['Movie Scores[67225]']
2604,775,B000005IZK,The Thin Blue Line: An Errol Morris Film,Music,163509,5,5,4.0,Soundtracks[42],['Movie Soundtracks[67226]']
2605,775,B000005IZK,The Thin Blue Line: An Errol Morris Film,Music,163509,5,5,4.0,Soundtracks[42],['General[292522]']
2606,775,B000005IZK,The Thin Blue Line: An Errol Morris Film,Music,163509,5,5,4.0,Classical[85],['General[300358]']
2607,775,B000005IZK,The Thin Blue Line: An Errol Morris Film,Music,163509,5,5,4.0,Soundtracks[42],"['By Decade[466308]', '1980s[466312]']"
2608,775,B000005IZK,The Thin Blue Line: An Errol Morris Film,Music,163509,5,5,4.0,Classical[85],"['Featured Composers, A-Z[5338]', '( G )[19383]', 'Glass, Philip[19991]', 'All Works by Glass[573260]']"
2609,776,B000005IZL,Wings Of Desire (1987 Film),Music,13925,8,8,4.5,Soundtracks[42],['Movie Soundtracks[67226]']
2610,776,B000005IZL,Wings Of Desire (1987 Film),Music,13925,8,8,4.5,Soundtracks[42],['General[292522]']
2611,777,B000005IZN,Beethoven: The Op. 31 Piano Sonatas,Music,237952,0,0,0.0,Classical[85],"['Featured Composers, A-Z[5338]', '( B )[7346]', 'Beethoven, Ludwig van[8931]', 'All Works by Beethoven[8965]']"
2612,777,B000005IZN,Beethoven: The Op. 31 Piano Sonatas,Music,237952,0,0,0.0,Classical[85],"['Forms & Genres[36632]', 'Sonatas[36668]', 'Sonatinas[36673]']"
2613,777,B000005IZN,Beethoven: The Op. 31 Piano Sonatas,Music,237952,0,0,0.0,Classical[85],"['Historical Periods[36712]', 'Classical (c.1770-1830)[36972]', 'General[37067]']"
2614,777,B000005IZN,Beethoven: The Op. 31 Piano Sonatas,Music,237952,0,0,0.0,Classical[85],"['Historical Periods[36712]', 'Romantic (c.1820-1910)[37951]', 'Forms & Genres[38246]', 'Chamber Music[38251]']"
2615,777,B000005IZN,Beethoven: The Op. 31 Piano Sonatas,Music,237952,0,0,0.0,Classical[85],"['Featured Performers, A-Z[38472]', '( G )[46700]', 'Goode, Richard[47424]']"
2616,777,B000005IZN,Beethoven: The Op. 31 Piano Sonatas,Music,237952,0,0,0.0,Classical[85],['General[300358]']
2617,778,B000005IZ0,Winter Was Hard,Music,110805,3,3,4.5,Classical[85],"['Chamber Music[5318]', 'Quartets[5327]']"
2618,778,B000005IZ0,Winter Was Hard,Music,110805,3,3,4.5,Classical[85],"['Featured Composers, A-Z[5338]', '( B )[7346]', 'Barber, Samuel[8210]', 'All Works by Barber[8232]']"
2619,778,B000005IZ0,Winter Was Hard,Music,110805,3,3,4.5,Classical[85],"['Featured Composers, A-Z[5338]', '( P )[28166]', 'Piazzolla, Astor[28845]']"
2620,778,B000005IZ0,Winter Was Hard,Music,110805,3,3,4.5,Classical[85],"['Featured Composers, A-Z[5338]', '( P )[28166]', 'Part, Arvo[29547]', 'All Works by Part[29553]']"
2621,778,B000005IZ0,Winter Was Hard,Music,110805,3,3,4.5,Classical[85],"['Featured Composers, A-Z[5338]', '( R )[29612]', 'Riley, Terry[30311]']"
2622,778,B000005IZ0,Winter Was Hard,Music,110805,3,3,4.5,Classical[85],"['Featured Composers, A-Z[5338]', '( S )[31014]', 'Schnittke, Alfred[31634]', 'All Works by Schnittke[31641]']"
2623,778,B000005IZ0,Winter Was Hard,Music,110805,3,3,4.5,Classical[85],"['Featured Composers, A-Z[5338]', '( W )[35334]', 'Webern, Anton von[35626]', 'All Works by Webern[35634]']"
2624,778,B000005IZ0,Winter Was Hard,Music,110805,3,3,4.5,Classical[85],"['Historical Periods[36712]', 'Classical (c.1770-1830)[36972]', 'General[37067]']"
2625,778,B000005IZ0,Winter Was Hard,Music,110805,3,3,4.5,Classical[85],"['Featured Performers, A-Z[38472]', '( K )[50069]', 'Kronos Quartet[51074]']"
2626,778,B000005IZ0,Winter Was Hard,Music,110805,3,3,4.5,Classical[85],['General[300358]']
2627,779,B000002BMZ,Raised on Radio,Music,8129,42,42,4.0,Classic Rock[67204],['Album-Oriented Rock (AOR)[408254]']
2628,779,B000002BMZ,Raised on Radio,Music,8129,42,42,4.0,Hard Rock & Metal[67207],['Hard Rock[468414]']
2629,779,B000002BMZ,Raised on Radio,Music,8129,42,42,4.0,Classic Rock[67204],['General[549048]']
2630,779,B000002BMZ,Raised on Radio,Music,8129,42,42,4.0,Classic Rock[67204],['Arena Rock[599868]']
2631,780,B000005IZ7,The Gospel At Colonus (1985 Philadelphia Cast),Music,47094,15,15,5.0,Broadway & Vocalists[265640],"['Musicals[510678]', 'General[67227]']"
2632,781,B000005IZ8,Powaqqatsi (1988 Film),Music,71276,17,17,5.0,Classical[85],"['Forms & Genres[36632]', 'Theatrical, Incidental & Program Music[36684]', 'Film Scores[36689]']"
2633,781,B000005IZ8,Powaqqatsi (1988 Film),Music,71276,17,17,5.0,Classical[85],"['Historical Periods[36712]', 'Modern, 20th, & 21st Century[37260]', 'Composers[37275]', 'Glass, Philip[37427]']"
2634,781,B000005IZ8,Powaqqatsi (1988 Film),Music,71276,17,17,5.0,Classical[85],"['Historical Periods[36712]', 'Modern, 20th, & 21st Century[37260]', 'General Modern[37727]']"
2635,781,B000005IZ8,Powaqqatsi (1988 Film),Music,71276,17,17,5.0,Soundtracks[42],['Movie Scores[67225]']
2636,781,B000005IZ8,Powaqqatsi (1988 Film),Music,71276,17,17,5.0,Soundtracks[42],['Movie Soundtracks[67226]']
2637,781,B000005IZ8,Powaqqatsi (1988 Film),Music,71276,17,17,5.0,Soundtracks[42],['General[292522]']
2638,781,B000005IZ8,Powaqqatsi (1988 Film),Music,71276,17,17,5.0,Classical[85],['General[300358]']
2639,781,B000005IZ8,Powaqqatsi (1988 Film),Music,71276,17,17,5.0,Classical[85],"['Featured Composers, A-Z[5338]', '( G )[19383]', 'Glass, Philip[19991]', 'All Works by Glass[573260]']"
2640,782,B000002BMV,Escape,Music,6300,68,68,4.5,Classic Rock[67204],['Album-Oriented Rock (AOR)[408254]']
2641,782,B000002BMV,Escape,Music,6300,68,68,4.5,Hard Rock & Metal[67207],['Hard Rock[468414]']
2642,782,B000002BMV,Escape,Music,6300,68,68,4.5,Classic Rock[67204],['General[549048]']
2643,782,B000002BMV,Escape,Music,6300,68,68,4.5,Classic Rock[67204],['Arena Rock[599868]']
2644,783,B000002BMH,Mighty Fortress,Music,275188,0,0,0.0,Christian & Gospel[173429],['General[63941]']
2645,783,B000002BMH,Mighty Fortress,Music,275188,0,0,0.0,Christian & Gospel[173429],['Gospel[63943]']
2646,783,B000002BMH,Mighty Fortress,Music,275188,0,0,0.0,R&B[39],['General[67184]']
2647,783,B000002BMH,Mighty Fortress,Music,275188,0,0,0.0,Christian & Gospel[173429],['Christian Contemporary Music[468418]']
2648,784,B00004TSH7,Elefish Jellyphant,Music,187453,3,3,4.5,Alternative Rock[30],['General[5191]']
2649,784,B00004TSH7,Elefish Jellyphant,Music,187453,3,3,4.5,Dance & DJ[7],['General[63709]']
2650,784,B00004TSH7,Elefish Jellyphant,Music,187453,3,3,4.5,Rap & Hip-Hop[38],['General[67196]']
2651,785,B00004TSH5,Intimate in the Cosmos,Music,503214,0,0,0.0,International[33],"['Europe[63777]', 'Continental Europe[63784]', 'Italy[63794]']"
2652,785,B00004TSH5,Intimate in the Cosmos,Music,503214,0,0,0.0,Jazz[34],['General[63926]']
2653,786,B00004TSH6,Welcome to My World,Music,327787,2,2,4.5,Jazz[34],['General[63926]']
2654,787,B0000035XK,It's Your Dance,Music,383782,0,0,0.0,Jazz[34],['General[63926]']
2655,787,B0000035XK,It's Your Dance,Music,383782,0,0,0.0,Pop[37],"['Vocal Pop[406646]', 'General[513062]']"
2656,788,B000002BMD,Everything Must Go,Music,77939,55,55,4.5,Alternative Rock[30],['General[5191]']
2657,788,B000002BMD,Everything Must Go,Music,77939,55,55,4.5,Alternative Rock[30],"['British Alternative[602074]', 'Britpop[67168]']"
2658,788,B000002BMD,Everything Must Go,Music,77939,55,55,4.5,Alternative Rock[30],"['Alternative Styles[468302]', 'Rock[602100]', 'General[301542]']"
2659,789,B00005V45W,In Love Again - The Music of Richard Rodgers,Music,18854,8,8,4.5,Jazz[34],"['Vocal Jazz[598170]', 'Vocal Jazz General[63934]']"
2660,789,B00005V45W,In Love Again - The Music of Richard Rodgers,Music,18854,8,8,4.5,Broadway & Vocalists[265640],['Traditional Vocal Pop[513060]']
2661,789,B00005V45W,In Love Again - The Music of Richard Rodgers,Music,18854,8,8,4.5,Pop[37],"['Vocal Pop[406646]', 'General[513062]']"
2662,789,B00005V45W,In Love Again - The Music of Richard Rodgers,Music,18854,8,8,4.5,Broadway & Vocalists[265640],['General[912012]']
2663,790,B00000363W,Tales,Music,18624,7,7,4.5,Jazz[34],['General[63926]']
2664,790,B00000363W,Tales,Music,18624,7,7,4.5,Jazz[34],['Jazz Fusion[63927]']
2665,791,B00000363U,Thud,Music,10078,0,0,0.0,,
2666,792,B00000363S,The Sun Don't Lie,Music,35511,17,17,5.0,Jazz[34],['General[63926]']
2667,792,B00000363S,The Sun Don't Lie,Music,35511,17,17,5.0,Jazz[34],['Jazz Fusion[63927]']
2668,792,B00000363S,The Sun Don't Lie,Music,35511,17,17,5.0,Jazz[34],['Smooth Jazz[468298]']
2669,793,B00000363H,Jaal Ab Dullah,Music,377237,1,1,4.0,Dance & DJ[7],['IDM[467948]']
2670,794,B00004TYC2,The Choice,Music,147411,0,0,0.0,Rock[40],['General[67206]']
2671,795,B00007FKS9,Burned Alive by Time,Music,63950,10,10,5.0,Hard Rock & Metal[67207],['Alternative Metal[67208]']
2672,796,B00007MB83,Love Songs [2003],Music,52904,2,2,4.5,Country[16],['General[63695]']
2673,796,B00007MB83,Love Songs [2003],Music,52904,2,2,4.5,Country[16],['Honky-Tonk[63696]']
2674,796,B00007MB83,Love Songs [2003],Music,52904,2,2,4.5,Country[16],"['Traditional Country[63700]', 'Nashville Sound[63697]']"
2675,797,B00000IIUV,Blessed Spirit,Music,205931,0,0,0.0,International[33],['General[63848]']
2676,797,B00000IIUV,Blessed Spirit,Music,205931,0,0,0.0,International[33],"['Celtic[63760]', 'General[13463761]']"
2677,798,B00005Y0RI,Trance Nation 2002,Music,50027,12,12,4.0,Dance & DJ[7],['General[63709]']
2678,798,B00005Y0RI,Trance Nation 2002,Music,50027,12,12,4.0,Dance & DJ[7],['Electronica[67218]']
2679,798,B00005Y0RI,Trance Nation 2002,Music,50027,12,12,4.0,Dance & DJ[7],['Trance[265167]']
2680,799,B00005Y0RK,Just Add Water,Music,177298,1,1,5.0,Jazz[34],['General[63926]']
2681,800,B00005Y0RF,21st Century Disco,Music,201631,1,1,4.0,Dance & DJ[7],['General[63709]']
2682,800,B00005Y0RF,21st Century Disco,Music,201631,1,1,4.0,Dance & DJ[7],"['Compilations[465906]', 'Disco[465918]']"
2683,801,B00005Y0RC,Cover Magazine,Music,149344,6,6,3.5,Alternative Rock[30],['General[5191]']
2684,801,B00005Y0RC,Cover Magazine,Music,149344,6,6,3.5,Alternative Rock[30],"['American Alternative[602072]', 'General[5210]']"
2685,801,B00005Y0RC,Cover Magazine,Music,149344,6,6,3.5,Country[16],['Alt-Country & Americana[63687]']
2686,801,B00005Y0RC,Cover Magazine,Music,149344,6,6,3.5,Alternative Rock[30],"['Indie & Lo-Fi[468300]', 'Indie Rock[471006]']"
2687,802,B000002YL2,Plays Great Songs From the Movies,Music,118029,0,0,0.0,Pop[37],"['Easy Listening[67171]', 'General[468118]']"
2688,803,B000003ZGR,The Splinter Shards the Birth of Separation,Music,117205,37,37,4.5,Alternative Rock[30],"['Hardcore & Punk[5196]', 'Punk Revival[5205]']"
2689,803,B000003ZGR,The Splinter Shards the Birth of Separation,Music,117205,37,37,4.5,Christian & Gospel[173429],['Christian Rock[63940]']
2690,803,B000003ZGR,The Splinter Shards the Birth of Separation,Music,117205,37,37,4.5,Hard Rock & Metal[67207],['Alternative Metal[67208]']
2691,803,B000003ZGR,The Splinter Shards the Birth of Separation,Music,117205,37,37,4.5,Hard Rock & Metal[67207],['General[67212]']
2692,803,B000003ZGR,The Splinter Shards the Birth of Separation,Music,117205,37,37,4.5,Christian & Gospel[173429],['Christian Alternative[173430]']
2693,803,B000003ZGR,The Splinter Shards the Birth of Separation,Music,117205,37,37,4.5,Alternative Rock[30],"['Indie & Lo-Fi[468300]', 'Indie Rock[471006]']"
2694,803,B000003ZGR,The Splinter Shards the Birth of Separation,Music,117205,37,37,4.5,Alternative Rock[30],"['Hardcore & Punk[5196]', 'Punk-Pop[602098]']"
2695,804,B00005Y0R7,See This Through & Leave (Ltd),Music,323430,0,0,0.0,,
2696,805,B000003ZGP,Americana,Music,64455,8,8,5.0,Christian & Gospel[173429],['Christian Alternative[173430]']
2697,805,B000003ZGP,Americana,Music,64455,8,8,5.0,Alternative Rock[30],"['Indie & Lo-Fi[468300]', 'Indie Rock[471006]']"
2698,805,B000003ZGP,Americana,Music,64455,8,8,5.0,Alternative Rock[30],"['Indie & Lo-Fi[468300]', 'Indie Pop[602080]', 'Dream Pop[602088]']"
2699,805,B000003ZGP,Americana,Music,64455,8,8,5.0,Alternative Rock[30],"['Indie & Lo-Fi[468300]', 'Shoegazing[602094]']"
2700,806,B000002YLV,Hold on,Music,84336,3,3,3.5,Christian & Gospel[173429],['General[63941]']
2701,806,B000002YLV,Hold on,Music,84336,3,3,3.5,Christian & Gospel[173429],['Gospel[63943]']
2702,806,B000002YLV,Hold on,Music,84336,3,3,3.5,Pop[37],['Pop Rock[284720]']
